variant,skill,lambda,seed,team_acc,overreliance,calib_error,harmful_flip,beneficial_flip,final_trust,skill_name
sigmoid,0.7,0.1,2,0.9342105263157895,0.03070175438596491,0.015118584725019257,0.0,0.0,0.9322498363276123,medium
sigmoid,0.7,0.1,3,0.9298245614035088,0.03070175438596491,0.05143755068094502,0.0043859649122807015,0.0,0.9988059717335765,medium
sigmoid,0.7,0.1,4,0.9298245614035088,0.03070175438596491,0.05143755068093525,0.0043859649122807015,0.0,0.9988059717335668,medium
sigmoid,0.7,0.1,5,0.9298245614035088,0.03508771929824561,0.05143740047594747,0.0,0.0,0.998805821528579,medium
sigmoid,0.7,0.1,6,0.9342105263157895,0.03508771929824561,0.05143755068094635,0.0043859649122807015,0.0,0.9988059717335779,medium
sigmoid,0.7,0.1,7,0.9078947368421053,0.03070175438596491,0.051436657564422616,0.0043859649122807015,0.0,0.9988050786170541,medium
sigmoid,0.7,0.1,8,0.9473684210526315,0.021929824561403508,0.05143755068095979,0.0043859649122807015,0.0,0.9988059717335913,medium
sigmoid,0.7,0.1,9,0.9122807017543859,0.021929824561403508,0.05143755068303402,0.0043859649122807015,0.0,0.9988059717356655,medium
sigmoid,0.7,0.1,10,0.9429824561403509,0.02631578947368421,0.046495710473061114,0.0043859649122807015,0.0,0.9938641315256926,medium
sigmoid,0.7,0.1,11,0.9298245614035088,0.017543859649122806,0.050292936747073025,0.0,0.0,0.9976613577997046,medium
sigmoid,0.7,0.1,12,0.9298245614035088,0.017543859649122806,0.050929679398923344,0.0,0.0,0.9982981004515549,medium
sigmoid,0.7,0.1,13,0.9078947368421053,0.021929824561403508,0.042958898620439445,0.0,0.0,0.990327319673071,medium
sigmoid,0.7,0.1,14,0.9342105263157895,0.03508771929824561,0.051437532525071994,0.0043859649122807015,0.0,0.9988059535777035,medium
sigmoid,0.7,0.1,15,0.9122807017543859,0.03070175438596491,0.05143755049253218,0.0,0.0,0.9988059715451637,medium
sigmoid,0.7,0.1,16,0.9122807017543859,0.02631578947368421,0.05143683753116812,0.0043859649122807015,0.0,0.9988052585837996,medium
sigmoid,0.7,0.1,17,0.9473684210526315,0.03070175438596491,0.05084005505623346,0.0043859649122807015,0.0,0.998208476108865,medium
sigmoid,0.7,0.1,18,0.9254385964912281,0.03508771929824561,0.051437502532328816,0.0,0.0,0.9988059235849603,medium
sigmoid,0.7,0.1,19,0.9254385964912281,0.021929824561403508,0.04269358509882526,0.0,0.0,0.9900620061514568,medium
sigmoid,0.7,0.1,20,0.9254385964912281,0.043859649122807015,0.05143703543171374,0.0043859649122807015,0.0,0.9988054564843453,medium
sigmoid,0.7,0.1,21,0.9473684210526315,0.017543859649122806,0.051437550686338485,0.0,0.0,0.99880597173897,medium
sigmoid,0.7,0.1,22,0.9298245614035088,0.03070175438596491,0.05143124016805278,0.008771929824561403,0.0,0.9987996612206843,medium
sigmoid,0.7,0.1,23,0.9298245614035088,0.021929824561403508,0.05143726293041151,0.0,0.0,0.998805683983043,medium
sigmoid,0.7,0.1,24,0.9342105263157895,0.039473684210526314,0.051437550673433585,0.0043859649122807015,0.0,0.9988059717260651,medium
sigmoid,0.7,0.1,25,0.9298245614035088,0.02631578947368421,0.04029980327211391,0.008771929824561403,0.0,0.9876682243247454,medium
sigmoid,0.7,0.1,26,0.9385964912280702,0.03070175438596491,0.05143755068097966,0.0043859649122807015,0.0,0.9988059717336112,medium
sigmoid,0.7,0.1,27,0.9122807017543859,0.02631578947368421,0.05046462883765557,0.0,0.0,0.9978330498902871,medium
sigmoid,0.7,0.1,28,0.9210526315789473,0.02631578947368421,0.051437550680912825,0.008771929824561403,0.0,0.9988059717335444,medium
sigmoid,0.7,0.1,29,0.9385964912280702,0.03508771929824561,0.05143737396823844,0.0,0.0,0.99880579502087,medium
sigmoid,0.7,0.2,0,0.9166666666666666,0.02631578947368421,0.051437550679938715,0.0043859649122807015,0.0,0.9988059717325702,medium
sigmoid,0.7,0.2,1,0.9385964912280702,0.02631578947368421,0.05143755067008571,0.0043859649122807015,0.0043859649122807015,0.9988059717227172,medium
sigmoid,0.7,0.2,2,0.9385964912280702,0.02631578947368421,0.015118584725013262,0.0,0.0043859649122807015,0.9322498363276183,medium
sigmoid,0.7,0.2,3,0.9298245614035088,0.03070175438596491,0.05143755068094502,0.0043859649122807015,0.0,0.9988059717335765,medium
sigmoid,0.7,0.2,4,0.9298245614035088,0.03070175438596491,0.05143755068093525,0.0043859649122807015,0.0,0.9988059717335668,medium
sigmoid,0.7,0.2,5,0.9385964912280702,0.03070175438596491,0.05143740047596135,0.0,0.0043859649122807015,0.9988058215285929,medium
sigmoid,0.7,0.2,6,0.9385964912280702,0.03070175438596491,0.051437550680952016,0.0043859649122807015,0.0043859649122807015,0.9988059717335835,medium
sigmoid,0.7,0.2,7,0.9254385964912281,0.02631578947368421,0.05143665756448734,0.0043859649122807015,0.0043859649122807015,0.9988050786171189,medium
sigmoid,0.7,0.2,8,0.9473684210526315,0.021929824561403508,0.05143755068095979,0.0043859649122807015,0.0,0.9988059717335913,medium
sigmoid,0.7,0.2,9,0.9122807017543859,0.021929824561403508,0.05143755068303402,0.0043859649122807015,0.0,0.9988059717356655,medium
sigmoid,0.7,0.2,10,0.9473684210526315,0.021929824561403508,0.046495710473067,0.0043859649122807015,0.0043859649122807015,0.9938641315256985,medium
sigmoid,0.7,0.2,11,0.9298245614035088,0.017543859649122806,0.050292936747073025,0.0,0.0043859649122807015,0.9976613577997046,medium
sigmoid,0.7,0.2,12,0.9298245614035088,0.017543859649122806,0.050929679398923344,0.0,0.0,0.9982981004515549,medium
sigmoid,0.7,0.2,13,0.9210526315789473,0.017543859649122806,0.04295889862048319,0.0,0.0043859649122807015,0.9903273196731147,medium
sigmoid,0.7,0.2,14,0.9385964912280702,0.03070175438596491,0.05143753252507788,0.0043859649122807015,0.0043859649122807015,0.9988059535777094,medium
sigmoid,0.7,0.2,15,0.9166666666666666,0.02631578947368421,0.05143755049253795,0.0,0.0043859649122807015,0.9988059715451695,medium
sigmoid,0.7,0.2,16,0.9122807017543859,0.02631578947368421,0.05143683753116812,0.0043859649122807015,0.0,0.9988052585837996,medium
sigmoid,0.7,0.2,17,0.9473684210526315,0.03070175438596491,0.05084005505623346,0.0043859649122807015,0.0043859649122807015,0.998208476108865,medium
sigmoid,0.7,0.2,18,0.9298245614035088,0.03070175438596491,0.0514375025323347,0.0,0.0043859649122807015,0.9988059235849662,medium
sigmoid,0.7,0.2,19,0.9254385964912281,0.021929824561403508,0.04269358509882526,0.0,0.0,0.9900620061514568,medium
sigmoid,0.7,0.2,20,0.9342105263157895,0.039473684210526314,0.05143703543174083,0.0043859649122807015,0.0043859649122807015,0.9988054564843724,medium
sigmoid,0.7,0.2,21,0.9517543859649122,0.013157894736842105,0.05143755068634426,0.0,0.0043859649122807015,0.9988059717389758,medium
sigmoid,0.7,0.2,22,0.9342105263157895,0.02631578947368421,0.05143124016805867,0.008771929824561403,0.0043859649122807015,0.9987996612206902,medium
sigmoid,0.7,0.2,23,0.9342105263157895,0.017543859649122806,0.05143726293041706,0.0,0.0043859649122807015,0.9988056839830486,medium
sigmoid,0.7,0.2,24,0.9342105263157895,0.039473684210526314,0.051437550673433585,0.0043859649122807015,0.0043859649122807015,0.9988059717260651,medium
sigmoid,0.7,0.2,25,0.9342105263157895,0.021929824561403508,0.04029980327211968,0.008771929824561403,0.0043859649122807015,0.9876682243247512,medium
sigmoid,0.7,0.2,26,0.9429824561403509,0.02631578947368421,0.05143755068098543,0.0043859649122807015,0.0043859649122807015,0.998805971733617,medium
sigmoid,0.7,0.2,27,0.9166666666666666,0.021929824561403508,0.05046462883766134,0.0,0.0043859649122807015,0.9978330498902929,medium
sigmoid,0.7,0.2,28,0.9254385964912281,0.021929824561403508,0.05143755068091871,0.008771929824561403,0.0043859649122807015,0.9988059717335502,medium
sigmoid,0.7,0.2,29,0.9429824561403509,0.03070175438596491,0.051437373968244327,0.0,0.0043859649122807015,0.9988057950208759,medium
sigmoid,0.7,0.3,0,0.9210526315789473,0.021929824561403508,0.052264534251024064,0.0043859649122807015,0.0043859649122807015,0.9996329553036556,medium
sigmoid,0.7,0.3,1,0.9429824561403509,0.021929824561403508,0.05226453424117106,0.0043859649122807015,0.008771929824561403,0.9996329552938026,medium
sigmoid,0.7,0.3,2,0.9385964912280702,0.02631578947368421,0.015118584725013262,0.0,0.0043859649122807015,0.9322498363276183,medium
sigmoid,0.7,0.3,3,0.9342105263157895,0.02631578947368421,0.05226453425203026,0.0043859649122807015,0.0043859649122807015,0.9996329553046618,medium
sigmoid,0.7,0.3,4,0.9342105263157895,0.02631578947368421,0.05226453425202049,0.0043859649122807015,0.0043859649122807015,0.999632955304652,medium
sigmoid,0.7,0.3,5,0.9429824561403509,0.02631578947368421,0.0522643840470467,0.0,0.008771929824561403,0.9996328050996782,medium
sigmoid,0.7,0.3,6,0.9429824561403509,0.02631578947368421,0.052264534252037476,0.0043859649122807015,0.008771929824561403,0.999632955304669,medium
sigmoid,0.7,0.3,7,0.9254385964912281,0.02631578947368421,0.05143665756448734,0.0043859649122807015,0.0043859649122807015,0.9988050786171189,medium
sigmoid,0.7,0.3,8,0.9517543859649122,0.017543859649122806,0.052264534252045025,0.0043859649122807015,0.0043859649122807015,0.9996329553046766,medium
sigmoid,0.7,0.3,9,0.9122807017543859,0.021929824561403508,0.05143755068303402,0.0043859649122807015,0.0,0.9988059717356655,medium
sigmoid,0.7,0.3,10,0.956140350877193,0.017543859649122806,0.05226453425742783,0.0043859649122807015,0.008771929824561403,0.9996329553100594,medium
sigmoid,0.7,0.3,11,0.9298245614035088,0.017543859649122806,0.050292936747073025,0.0,0.0043859649122807015,0.9976613577997046,medium
sigmoid,0.7,0.3,12,0.9298245614035088,0.017543859649122806,0.050929679398923344,0.0,0.0,0.9982981004515549,medium
sigmoid,0.7,0.3,13,0.9298245614035088,0.013157894736842105,0.05183284366240182,0.0,0.008771929824561403,0.9992012647150333,medium
sigmoid,0.7,0.3,14,0.9429824561403509,0.02631578947368421,0.052264516096163116,0.0043859649122807015,0.008771929824561403,0.9996329371487946,medium
sigmoid,0.7,0.3,15,0.9166666666666666,0.02631578947368421,0.05143755049253795,0.0,0.0043859649122807015,0.9988059715451695,medium
sigmoid,0.7,0.3,16,0.9166666666666666,0.021929824561403508,0.05226382110225347,0.0043859649122807015,0.0043859649122807015,0.999632242154885,medium
sigmoid,0.7,0.3,17,0.9517543859649122,0.02631578947368421,0.05166703862731892,0.0043859649122807015,0.008771929824561403,0.9990354596799504,medium
sigmoid,0.7,0.3,18,0.9342105263157895,0.02631578947368421,0.05226448610342005,0.0,0.008771929824561403,0.9996329071560516,medium
sigmoid,0.7,0.3,19,0.9385964912280702,0.017543859649122806,0.05129161240528646,0.0,0.0043859649122807015,0.998660033457918,medium
sigmoid,0.7,0.3,20,0.9385964912280702,0.03508771929824561,0.05226401900282618,0.0043859649122807015,0.008771929824561403,0.9996324400554577,medium
sigmoid,0.7,0.3,21,0.9517543859649122,0.013157894736842105,0.05143755068634426,0.0,0.0043859649122807015,0.9988059717389758,medium
sigmoid,0.7,0.3,22,0.9385964912280702,0.021929824561403508,0.052258223739143905,0.008771929824561403,0.008771929824561403,0.9996266447917754,medium
sigmoid,0.7,0.3,23,0.9342105263157895,0.017543859649122806,0.05143726293041706,0.0,0.0043859649122807015,0.9988056839830486,medium
sigmoid,0.7,0.3,24,0.9385964912280702,0.03508771929824561,0.052264534244518934,0.0043859649122807015,0.008771929824561403,0.9996329552971505,medium
sigmoid,0.7,0.3,25,0.9342105263157895,0.021929824561403508,0.04029980327211968,0.008771929824561403,0.0043859649122807015,0.9876682243247512,medium
sigmoid,0.7,0.3,26,0.9473684210526315,0.021929824561403508,0.05226453425207078,0.0043859649122807015,0.008771929824561403,0.9996329553047023,medium
sigmoid,0.7,0.3,27,0.9254385964912281,0.017543859649122806,0.05226453425708233,0.0,0.008771929824561403,0.9996329553097139,medium
sigmoid,0.7,0.3,28,0.9254385964912281,0.021929824561403508,0.05143755068091871,0.008771929824561403,0.0043859649122807015,0.9988059717335502,medium
sigmoid,0.7,0.3,29,0.9473684210526315,0.02631578947368421,0.052264357539329453,0.0,0.008771929824561403,0.999632778591961,medium
sigmoid,0.7,0.4,0,0.9210526315789473,0.017543859649122806,0.05220314525964276,0.008771929824561403,0.008771929824561403,0.9995715663122743,medium
sigmoid,0.7,0.4,1,0.9473684210526315,0.017543859649122806,0.052264549678242234,0.0043859649122807015,0.013157894736842105,0.9996329707308738,medium
sigmoid,0.7,0.4,2,0.9342105263157895,0.02631578947368421,0.015179989153465634,0.0043859649122807015,0.0043859649122807015,0.9321884318991659,medium
sigmoid,0.7,0.4,3,0.9254385964912281,0.021929824561403508,0.05220313420468281,0.013157894736842105,0.008771929824561403,0.9995715552573143,medium
sigmoid,0.7,0.4,4,0.9385964912280702,0.021929824561403508,0.052264549689091555,0.0043859649122807015,0.008771929824561403,0.9996329707417231,medium
sigmoid,0.7,0.4,5,0.9385964912280702,0.02631578947368421,0.05226437984059107,0.0043859649122807015,0.008771929824561403,0.9996328008932226,medium
sigmoid,0.7,0.4,6,0.9429824561403509,0.021929824561403508,0.052264545482653135,0.008771929824561403,0.013157894736842105,0.9996329665352847,medium
sigmoid,0.7,0.4,7,0.9298245614035088,0.021929824561403508,0.05143667300155863,0.0043859649122807015,0.008771929824561403,0.9988050940541902,medium
sigmoid,0.7,0.4,8,0.9517543859649122,0.017543859649122806,0.052264534252045025,0.0043859649122807015,0.0043859649122807015,0.9996329553046766,medium
sigmoid,0.7,0.4,9,0.9166666666666666,0.017543859649122806,0.05143756612010508,0.0043859649122807015,0.0043859649122807015,0.9988059871727366,medium
sigmoid,0.7,0.4,10,0.9517543859649122,0.017543859649122806,0.05220312982897535,0.008771929824561403,0.008771929824561403,0.9995715508816069,medium
sigmoid,0.7,0.4,11,0.9342105263157895,0.013157894736842105,0.0502929521841442,0.0,0.008771929824561403,0.9976613732367757,medium
sigmoid,0.7,0.4,12,0.9254385964912281,0.017543859649122806,0.05086827497047086,0.0043859649122807015,0.0,0.9982366960231024,medium
sigmoid,0.7,0.4,13,0.9298245614035088,0.013157894736842105,0.05183284366240182,0.0,0.008771929824561403,0.9992012647150333,medium
sigmoid,0.7,0.4,14,0.9429824561403509,0.021929824561403508,0.052203141059586344,0.013157894736842105,0.013157894736842105,0.9995715621122179,medium
sigmoid,0.7,0.4,15,0.9166666666666666,0.02631578947368421,0.05143755049253795,0.0,0.0043859649122807015,0.9988059715451695,medium
sigmoid,0.7,0.4,16,0.9122807017543859,0.021929824561403508,0.05226381689579773,0.008771929824561403,0.0043859649122807015,0.9996322379484293,medium
sigmoid,0.7,0.4,17,0.9473684210526315,0.021929824561403508,0.05160564542948187,0.013157894736842105,0.013157894736842105,0.9989740664821134,medium
sigmoid,0.7,0.4,18,0.9429824561403509,0.021929824561403508,0.05226454969449734,0.0,0.013157894736842105,0.9996329707471289,medium
sigmoid,0.7,0.4,19,0.9385964912280702,0.013157894736842105,0.051291623635902006,0.0043859649122807015,0.008771929824561403,0.9986600446885335,medium
sigmoid,0.7,0.4,20,0.9429824561403509,0.03070175438596491,0.052264034439897245,0.0043859649122807015,0.013157894736842105,0.9996324554925288,medium
sigmoid,0.7,0.4,21,0.9517543859649122,0.013157894736842105,0.05143755068634426,0.0,0.0043859649122807015,0.9988059717389758,medium
sigmoid,0.7,0.4,22,0.9385964912280702,0.017543859649122806,0.052258234969759454,0.013157894736842105,0.013157894736842105,0.999626656022391,medium
sigmoid,0.7,0.4,23,0.9298245614035088,0.013157894736842105,0.05174279129934989,0.008771929824561403,0.0043859649122807015,0.9991112123519814,medium
sigmoid,0.7,0.4,24,0.9429824561403509,0.03070175438596491,0.05226454968158989,0.0043859649122807015,0.013157894736842105,0.9996329707342214,medium
sigmoid,0.7,0.4,25,0.9298245614035088,0.021929824561403508,0.040238322032788654,0.013157894736842105,0.008771929824561403,0.9876067430854202,medium
sigmoid,0.7,0.4,26,0.9517543859649122,0.013157894736842105,0.052570082264530194,0.008771929824561403,0.013157894736842105,0.9999385033171617,medium
sigmoid,0.7,0.4,27,0.9166666666666666,0.017543859649122806,0.05211814100032186,0.0043859649122807015,0.008771929824561403,0.9994865620529534,medium
sigmoid,0.7,0.4,28,0.9254385964912281,0.021929824561403508,0.05143755068091871,0.008771929824561403,0.0043859649122807015,0.9988059717335502,medium
sigmoid,0.7,0.4,29,0.9517543859649122,0.021929824561403508,0.052203145266042306,0.0043859649122807015,0.013157894736842105,0.9995715663186738,medium
sigmoid,0.7,0.45,0,0.9210526315789473,0.008771929824561403,0.044156183788640835,0.017543859649122806,0.021929824561403508,0.9915246048412724,medium
sigmoid,0.7,0.45,1,0.9517543859649122,0.013157894736842105,0.05226454967824268,0.0043859649122807015,0.017543859649122806,0.9996329707308742,medium
sigmoid,0.7,0.45,2,0.9342105263157895,0.021929824561403508,0.015179989153458195,0.008771929824561403,0.013157894736842105,0.9321884318991733,medium
sigmoid,0.7,0.45,3,0.9122807017543859,0.021929824561403508,0.044156172731141696,0.02631578947368421,0.013157894736842105,0.9915245937837732,medium
sigmoid,0.7,0.45,4,0.9298245614035088,0.017543859649122806,0.21415741178170344,0.017543859649122806,0.013157894736842105,0.7332110092709281,medium
sigmoid,0.7,0.45,5,0.9385964912280702,0.021929824561403508,0.044217418370815165,0.008771929824561403,0.017543859649122806,0.9915858394234467,medium
sigmoid,0.7,0.45,6,0.9473684210526315,0.017543859649122806,0.05226454548140991,0.013157894736842105,0.017543859649122806,0.9996329665340414,medium
sigmoid,0.7,0.45,7,0.9385964912280702,0.013157894736842105,0.051436673001410305,0.008771929824561403,0.021929824561403508,0.9988050940540418,medium
sigmoid,0.7,0.45,8,0.9473684210526315,0.008771929824561403,0.05226453425079691,0.013157894736842105,0.013157894736842105,0.9996329553034284,medium
sigmoid,0.7,0.45,9,0.9254385964912281,0.013157894736842105,0.051437566124461265,0.0043859649122807015,0.008771929824561403,0.9988059871770928,medium
sigmoid,0.7,0.45,10,0.9517543859649122,0.013157894736842105,0.05220312982898412,0.013157894736842105,0.013157894736842105,0.9995715508816156,medium
sigmoid,0.7,0.45,11,0.9342105263157895,0.008771929824561403,0.05029295218395757,0.0043859649122807015,0.017543859649122806,0.9976613732365891,medium
sigmoid,0.7,0.45,12,0.9298245614035088,0.013157894736842105,0.057506725026749694,0.008771929824561403,0.0043859649122807015,0.8898616960258818,medium
sigmoid,0.7,0.45,13,0.9385964912280702,0.0043859649122807015,0.04378588219410773,0.0043859649122807015,0.017543859649122806,0.9911543032467393,medium
sigmoid,0.7,0.45,14,0.9517543859649122,0.013157894736842105,0.05220314106066204,0.013157894736842105,0.021929824561403508,0.9995715621132936,medium
sigmoid,0.7,0.45,15,0.9517543859649122,0.017543859649122806,0.05143755068617306,0.0043859649122807015,0.013157894736842105,0.9988059717388046,medium
sigmoid,0.7,0.45,16,0.9298245614035088,0.013157894736842105,0.05226381689581561,0.013157894736842105,0.017543859649122806,0.9996322379484471,medium
sigmoid,0.7,0.45,17,0.956140350877193,0.013157894736842105,0.05160564543055757,0.013157894736842105,0.02631578947368421,0.9989740664831891,medium
sigmoid,0.7,0.45,18,0.9429824561403509,0.017543859649122806,0.05611045030674555,0.008771929824561403,0.017543859649122806,0.891257970745886,medium
sigmoid,0.7,0.45,19,0.9385964912280702,0.0043859649122807015,0.043244662160003,0.013157894736842105,0.017543859649122806,0.9906130832126345,medium
sigmoid,0.7,0.45,20,0.9517543859649122,0.017543859649122806,0.056110965559026615,0.008771929824561403,0.02631578947368421,0.8912574554936049,medium
sigmoid,0.7,0.45,21,0.9517543859649122,0.008771929824561403,0.056937449313637645,0.0043859649122807015,0.013157894736842105,0.8904309717389939,medium
sigmoid,0.7,0.45,22,0.9429824561403509,0.008771929824561403,0.056116765029182614,0.017543859649122806,0.021929824561403508,0.8912516560234489,medium
sigmoid,0.7,0.45,23,0.9342105263157895,0.0043859649122807015,0.05663220870083563,0.017543859649122806,0.013157894736842105,0.8907362123517959,medium
sigmoid,0.7,0.45,24,0.9473684210526315,0.017543859649122806,0.06415741178938628,0.017543859649122806,0.02631578947368421,0.8832110092632453,medium
sigmoid,0.7,0.45,25,0.9298245614035088,0.017543859649122806,0.03219136056197225,0.017543859649122806,0.017543859649122806,0.9795597816146038,medium
sigmoid,0.7,0.45,26,0.9517543859649122,0.008771929824561403,0.05580491773441232,0.013157894736842105,0.021929824561403508,0.8915635033182192,medium
sigmoid,0.7,0.45,27,0.9298245614035088,0.008771929824561403,0.04407117952965334,0.013157894736842105,0.017543859649122806,0.9914396005822849,medium
sigmoid,0.7,0.45,28,0.9342105263157895,0.008771929824561403,0.04339058920996541,0.017543859649122806,0.017543859649122806,0.9907590102625969,medium
sigmoid,0.7,0.45,29,0.956140350877193,0.021929824561403508,0.05220314526604186,0.0043859649122807015,0.017543859649122806,0.9995715663186734,medium
sigmoid,0.7,0.5,0,0.6228070175438597,0.0,0.2261240697522514,0.35964912280701755,0.03508771929824561,0.7212443513003801,medium
sigmoid,0.7,0.5,1,0.6973684210526315,0.0,0.05183705782144177,0.2850877192982456,0.03508771929824561,0.8955313632311898,medium
sigmoid,0.7,0.5,2,0.7105263157894737,0.0,0.27442435301417245,0.2719298245614035,0.03508771929824561,0.6729440680384591,medium
sigmoid,0.7,0.5,3,0.7236842105263158,0.0,0.15824223966971596,0.25877192982456143,0.03508771929824561,0.7891261813829156,medium
sigmoid,0.7,0.5,4,0.6622807017543859,0.0,0.5785255407982336,0.3157894736842105,0.03070175438596491,0.36884288025439793,medium
sigmoid,0.7,0.5,5,0.7149122807017544,0.0,0.32477643272188217,0.2719298245614035,0.039473684210526314,0.6225919883307494,medium
sigmoid,0.7,0.5,6,0.6622807017543859,0.0,0.12989002518887505,0.32456140350877194,0.039473684210526314,0.8174783958637565,medium
sigmoid,0.7,0.5,7,0.6798245614035088,0.0,0.2697313449163041,0.3026315789473684,0.03508771929824561,0.6776370761363274,medium
sigmoid,0.7,0.5,8,0.7236842105263158,0.0,0.2900505663828937,0.2543859649122807,0.03070175438596491,0.6573178546697378,medium
sigmoid,0.7,0.5,9,0.7149122807017544,0.0,0.1284079700416596,0.25877192982456143,0.02631578947368421,0.8189604510109719,medium
sigmoid,0.7,0.5,10,0.7280701754385965,0.0,0.17827820434162323,0.25,0.03070175438596491,0.7690902167110083,medium
sigmoid,0.7,0.5,11,0.7631578947368421,0.0,0.05677974799945473,0.21052631578947367,0.02631578947368421,0.8905886730531768,medium
sigmoid,0.7,0.5,12,0.6842105263157895,0.0,0.4907150499712628,0.2894736842105263,0.02631578947368421,0.4566533710813687,medium
sigmoid,0.7,0.5,13,0.6929824561403509,0.0,0.015247963932088937,0.2719298245614035,0.021929824561403508,0.9626163849847205,medium
sigmoid,0.7,0.5,14,0.706140350877193,0.0,0.22033780244167878,0.2807017543859649,0.039473684210526314,0.7270306186109528,medium
sigmoid,0.7,0.5,15,0.6622807017543859,0.0,0.4335869348580317,0.31140350877192985,0.03070175438596491,0.5137814861945998,medium
sigmoid,0.7,0.5,16,0.7280701754385965,0.0,0.017882217823191326,0.2543859649122807,0.03508771929824561,0.9294862032294402,medium
sigmoid,0.7,0.5,17,0.7368421052631579,0.0,0.013307148831612214,0.25,0.039473684210526314,0.9606755698842437,medium
sigmoid,0.7,0.5,18,0.6798245614035088,0.0,0.37852290399524424,0.3026315789473684,0.03508771929824561,0.5688455170573873,medium
sigmoid,0.7,0.5,19,0.7017543859649122,0.0,0.20049807905100359,0.27631578947368424,0.03070175438596491,0.7468703420016279,medium
sigmoid,0.7,0.5,20,0.7412280701754386,0.0,0.23649410525610115,0.25,0.043859649122807015,0.7108743157965304,medium
sigmoid,0.7,0.5,21,0.7149122807017544,0.0,0.27247805417925464,0.25877192982456143,0.02631578947368421,0.6748903668733769,medium
sigmoid,0.7,0.5,22,0.7456140350877193,0.0,0.08201693688127809,0.2324561403508772,0.03070175438596491,0.8653514841713534,medium
sigmoid,0.7,0.5,23,0.7105263157894737,0.0,0.2502577492417358,0.2631578947368421,0.02631578947368421,0.6971106718108957,medium
sigmoid,0.7,0.5,24,0.7105263157894737,0.0,0.4148304075190449,0.2894736842105263,0.05263157894736842,0.5325380135335867,medium
sigmoid,0.7,0.5,25,0.7236842105263158,0.0,0.42895414614935734,0.2631578947368421,0.039473684210526314,0.5184142749032742,medium
sigmoid,0.7,0.5,26,0.7236842105263158,0.0,0.1370073654616062,0.2675438596491228,0.043859649122807015,0.8103610555910253,medium
sigmoid,0.7,0.5,27,0.6666666666666666,0.0,0.3943778937667226,0.30701754385964913,0.02631578947368421,0.5529905272859089,medium
sigmoid,0.7,0.5,28,0.631578947368421,0.0,0.1293506339506716,0.34649122807017546,0.03508771929824561,0.8180177871019599,medium
sigmoid,0.7,0.5,29,0.7719298245614035,0.0,0.06618302896577455,0.2149122807017544,0.043859649122807015,0.881185392086857,medium
sigmoid,0.7,0.55,0,0.6228070175438597,0.0,0.2261240697522514,0.35964912280701755,0.03508771929824561,0.7212443513003801,medium
sigmoid,0.7,0.55,1,0.6973684210526315,0.0,0.05183705782144177,0.2850877192982456,0.03508771929824561,0.8955313632311898,medium
sigmoid,0.7,0.55,2,0.7105263157894737,0.0,0.27442435301417245,0.2719298245614035,0.03508771929824561,0.6729440680384591,medium
sigmoid,0.7,0.55,3,0.7236842105263158,0.0,0.15824223966971596,0.25877192982456143,0.03508771929824561,0.7891261813829156,medium
sigmoid,0.7,0.55,4,0.6622807017543859,0.0,0.5785255407982336,0.3157894736842105,0.03070175438596491,0.36884288025439793,medium
sigmoid,0.7,0.55,5,0.7105263157894737,0.0,0.3247764329136943,0.27631578947368424,0.039473684210526314,0.6225919881389372,medium
sigmoid,0.7,0.55,6,0.6622807017543859,0.0,0.12989002518887505,0.32456140350877194,0.039473684210526314,0.8174783958637565,medium
sigmoid,0.7,0.55,7,0.6754385964912281,0.0,0.26973134510811614,0.30701754385964913,0.03508771929824561,0.6776370759445154,medium
sigmoid,0.7,0.55,8,0.7236842105263158,0.0,0.2900505663828937,0.2543859649122807,0.03070175438596491,0.6573178546697378,medium
sigmoid,0.7,0.55,9,0.7149122807017544,0.0,0.1284079700416596,0.25877192982456143,0.02631578947368421,0.8189604510109719,medium
sigmoid,0.7,0.55,10,0.7236842105263158,0.0,0.17827820453343546,0.2543859649122807,0.03070175438596491,0.7690902165191961,medium
sigmoid,0.7,0.55,11,0.7631578947368421,0.0,0.05677974799945473,0.21052631578947367,0.02631578947368421,0.8905886730531768,medium
sigmoid,0.7,0.55,12,0.6842105263157895,0.0,0.4907150499712628,0.2894736842105263,0.02631578947368421,0.4566533710813687,medium
sigmoid,0.7,0.55,13,0.6929824561403509,0.0,0.015247963932088937,0.27631578947368424,0.021929824561403508,0.9626163849847205,medium
sigmoid,0.7,0.55,14,0.706140350877193,0.0,0.22033780244167878,0.2807017543859649,0.039473684210526314,0.7270306186109528,medium
sigmoid,0.7,0.55,15,0.6622807017543859,0.0,0.4335869348580317,0.3157894736842105,0.03070175438596491,0.5137814861945998,medium
sigmoid,0.7,0.55,16,0.7280701754385965,0.0,0.017882217823191326,0.2543859649122807,0.03508771929824561,0.9294862032294402,medium
sigmoid,0.7,0.55,17,0.7368421052631579,0.0,0.013307148831612214,0.25,0.039473684210526314,0.9606755698842437,medium
sigmoid,0.7,0.55,18,0.6798245614035088,0.0,0.37852290399524424,0.3026315789473684,0.03508771929824561,0.5688455170573873,medium
sigmoid,0.7,0.55,19,0.7017543859649122,0.0,0.20049807905100359,0.27631578947368424,0.03070175438596491,0.7468703420016279,medium
sigmoid,0.7,0.55,20,0.7368421052631579,0.0,0.23649410544791327,0.2543859649122807,0.043859649122807015,0.7108743156047183,medium
